EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313112759	20.11	0.24	-51.08	20.87	0	1	0	0
20230313112800	20.14	0.18	-53.51	20.87	0	1	0	1
20230313112801	20.12	0.2	-52.63	20.87	0	1	0	0
20230313112802	20.12	0.28	-49.73	20.86	0	1	0	1
20230313112803	20.12	0.26	-50.38	20.87	0	1	0	0
20230313112805	20.11	0.2	-52.63	20.87	0	1	0	1
20230313112806	20.12	0.2	-52.63	20.87	0	1	0	1
20230313112807	20.09	0.24	-51.09	20.87	0	1	0	1
20230313112808	20.14	0.2	-52.62	20.86	0	1	0	0
20230313112809	20.14	0.22	-51.81	20.87	0	1	0	0
20230313112810	20.14	0.14	-55.59	20.86	0	1	0	0
20230313112811	20.14	0.22	-51.81	20.87	0	1	0	0
20230313112812	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112813	20.12	0.14	-55.6	20.87	0	1	0	0
20230313112814	20.14	0.18	-53.51	20.87	0	1	0	1
20230313112815	20.12	0.22	-51.82	20.87	0	1	0	0
20230313112816	20.12	0.22	-51.82	20.87	0	1	0	0
20230313112817	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112818	20.11	0.22	-51.82	20.86	0	1	0	0
20230313112820	20.12	0.18	-53.52	20.87	0	1	0	0
20230313112821	20.14	0.2	-52.62	20.87	0	1	0	0
20230313112822	20.14	0.26	-50.37	20.87	0	1	0	0
20230313112823	20.12	0.2	-52.63	20.87	0	1	0	0
20230313112824	20.12	0.2	-52.63	20.87	0	1	0	0
20230313112825	20.11	0.18	-53.52	20.87	0	1	0	0
20230313112826	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112827	20.12	0.18	-53.52	20.87	0	1	0	0
20230313112828	20.12	0.22	-51.82	20.87	0	1	0	1
20230313112829	20.12	0.28	-49.73	20.86	0	1	0	0
20230313112830	20.14	0.24	-51.06	20.86	0	1	0	1
20230313112831	20.11	0.24	-51.08	20.87	0	1	0	1
20230313112832	20.12	0.16	-54.5	20.84	0	1	0	1
20230313112833	20.12	0.18	-53.52	20.87	0	1	0	1
20230313112834	20.14	0.16	-54.49	20.87	0	1	0	1
20230313112836	20.11	0.24	-51.08	20.88	0	1	0	1
20230313112837	20.12	0.22	-51.82	20.86	0	1	0	0
20230313112838	20.11	0.2	-52.63	20.86	0	1	0	0
20230313112839	20.12	0.26	-50.38	20.86	0	1	0	0
20230313112840	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112841	20.12	0.18	-53.52	20.87	0	1	0	0
20230313112842	20.12	0.2	-52.63	20.87	0	1	0	0
20230313112843	20.12	0.22	-51.82	20.87	0	1	0	0
20230313112844	20.15	0.24	-51.05	20.87	0	1	0	0
20230313112845	20.11	0.24	-51.08	20.87	0	1	0	0
20230313112846	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112847	20.12	0.22	-51.82	20.84	0	1	0	1
20230313112848	20.12	0.24	-51.07	20.87	0	1	0	1
20230313112850	20.11	0.22	-51.82	20.87	0	1	0	0
20230313112851	20.14	0.22	-51.81	20.87	0	1	0	1
20230313112852	20.14	0.18	-53.51	20.87	0	1	0	1
20230313112853	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112854	20.14	0.24	-51.06	20.87	0	1	0	0
20230313112855	20.09	0.2	-52.64	20.87	0	1	0	1
20230313112856	20.12	0.18	-53.52	20.87	0	1	0	0
20230313112857	20.11	0.22	-51.82	20.86	0	1	0	0
20230313112858	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112859	20.11	0.24	-51.08	20.87	0	1	0	1
20230313112900	20.11	0.16	-54.5	20.86	0	1	0	0
20230313112901	20.12	0.24	-51.07	20.87	0	1	0	1
20230313112902	20.14	0.24	-51.06	20.87	0	1	0	1
20230313112903	20.14	0.18	-53.51	20.87	0	1	0	0
20230313112905	20.14	0.24	-51.06	20.87	0	1	0	0
20230313112906	20.12	0.2	-52.63	20.87	0	1	0	1
20230313112907	20.12	0.14	-55.6	20.86	0	1	0	1
20230313112908	20.12	0.18	-53.52	20.87	0	1	0	0
20230313112909	20.12	0.22	-51.82	20.86	0	1	0	0
20230313112910	20.12	0.22	-51.82	20.86	0	1	0	0
20230313112911	20.12	0.26	-50.38	20.87	0	1	0	0
20230313112912	20.12	0.2	-52.63	20.87	0	1	0	1
20230313112913	20.12	0.24	-51.07	20.86	0	1	0	0
20230313112914	20.11	0.24	-51.08	20.87	0	1	0	0
20230313112915	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112916	20.14	0.22	-51.81	20.86	0	1	0	1
20230313112917	20.12	0.24	-51.07	20.87	0	1	0	0
20230313112918	20.14	0.22	-51.81	20.87	0	1	0	0
20230313112920	20.09	0.24	-51.09	20.87	0	1	0	1
20230313112921	20.12	0.2	-52.63	20.86	0	1	0	1
20230313112922	20.09	0.24	-51.09	20.86	0	1	0	1
20230313112923	20.14	0.18	-53.51	20.86	0	1	0	1
20230313112924	20.12	0.18	-53.52	20.86	0	1	0	1
20230313112925	20.11	0.2	-52.63	20.87	0	1	0	1
20230313112926	20.11	0.2	-52.63	20.86	0	1	0	0
20230313112927	20.12	0.22	-51.82	20.86	0	1	0	1
20230313112928	20.11	0.22	-51.82	20.87	0	1	0	1
20230313112929	20.11	0.22	-51.82	20.87	0	1	0	0
20230313112930	20.12	0.2	-52.63	20.86	0	1	0	0
20230313112931	20.12	0.18	-53.52	20.87	0	1	0	1
20230313112932	20.12	0.26	-50.38	20.87	0	1	0	0
20230313112933	20.11	0.22	-51.82	20.87	0	1	0	1
20230313112934	20.08	0.24	-51.09	20.87	0	1	0	1
20230313112936	20.12	0.18	-53.52	20.86	0	1	0	0
20230313112937	20.12	0.2	-52.63	20.87	0	1	0	1
20230313112938	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112939	20.11	0.18	-53.52	20.87	0	1	0	1
20230313112940	20.12	0.2	-52.63	20.86	0	1	0	0
20230313112941	20.12	0.22	-51.82	20.87	0	1	0	1
20230313112942	20.14	0.24	-51.06	20.86	0	1	0	0
20230313112943	20.09	0.28	-49.75	20.86	0	1	0	0
20230313112944	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112945	20.11	0.26	-50.38	20.84	0	1	0	0
20230313112946	20.11	0.24	-51.08	20.86	0	1	0	0
20230313112947	20.11	0.2	-52.63	20.87	0	1	0	0
20230313112948	20.12	0.16	-54.5	20.87	0	1	0	1
20230313112949	20.12	0.2	-52.63	20.87	0	1	0	0
20230313112951	20.12	0.14	-55.6	20.86	0	1	0	0
20230313112952	20.11	0.24	-51.08	20.86	0	1	0	0
20230313112953	20.11	0.22	-51.82	20.87	0	1	0	1
20230313112954	20.08	0.22	-51.84	20.86	0	1	0	0
20230313112955	20.12	0.3	-49.13	20.87	0	1	0	1
20230313112956	20.11	0.2	-52.63	20.87	0	1	0	1
20230313112957	20.11	0.2	-52.63	20.86	0	1	0	0
20230313112958	20.12	0.22	-51.82	20.87	0	1	0	0
20230313112959	20.12	0.18	-53.52	20.87	0	1	0	0
20230313113000	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113001	20.09	0.24	-51.09	20.86	0	1	0	0
20230313113002	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113003	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113004	20.09	0.26	-50.39	20.87	0	1	0	1
20230313113006	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113007	20.12	0.14	-55.6	20.87	0	1	0	1
20230313113008	20.11	0.22	-51.82	20.87	0	1	0	1
20230313113009	20.12	0.14	-55.6	20.87	0	1	0	0
20230313113010	20.11	0.18	-53.52	20.86	0	1	0	1
20230313113011	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113012	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113013	20.11	0.24	-51.08	20.86	0	1	0	1
20230313113014	20.11	0.2	-52.63	20.87	0	1	0	1
20230313113015	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113016	20.14	0.24	-51.06	20.87	0	1	0	0
20230313113017	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113018	20.12	0.18	-53.52	20.86	0	1	0	1
20230313113019	20.09	0.22	-51.83	20.86	0	1	0	1
20230313113021	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113022	20.12	0.2	-52.63	20.87	0	1	0	0
20230313113023	20.09	0.24	-51.09	20.87	0	1	0	0
20230313113024	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113025	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113026	20.09	0.26	-50.39	20.87	0	1	0	0
20230313113027	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113028	20.09	0.22	-51.83	20.87	0	1	0	0
20230313113029	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113030	20.11	0.2	-52.63	20.87	0	1	0	0
20230313113031	20.09	0.22	-51.83	20.86	0	1	0	1
20230313113032	20.09	0.2	-52.64	20.84	0	1	0	0
20230313113033	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113034	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113036	20.11	0.2	-52.63	20.87	0	1	0	0
20230313113037	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113038	20.08	0.16	-54.52	20.86	0	1	0	1
20230313113039	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113040	20.11	0.22	-51.82	20.87	0	1	0	0
20230313113041	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113042	20.11	0.22	-51.82	20.86	0	1	0	1
20230313113043	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113044	20.11	0.24	-51.08	20.87	0	1	0	0
20230313113045	20.09	0.18	-53.53	20.87	0	1	0	0
20230313113046	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113047	20.09	0.24	-51.09	20.87	0	1	0	0
20230313113048	20.11	0.22	-51.82	20.87	0	1	0	0
20230313113049	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113051	20.11	0.18	-53.52	20.87	0	1	0	0
20230313113052	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113053	20.09	0.2	-52.64	20.84	0	1	0	0
20230313113054	20.08	0.2	-52.65	20.86	0	1	0	0
20230313113055	20.12	0.2	-52.63	20.87	0	1	0	1
20230313113056	20.11	0.14	-55.61	20.87	0	1	0	0
20230313113057	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113058	20.09	0.22	-51.83	20.87	0	1	0	0
20230313113059	20.09	0.22	-51.83	20.87	0	1	0	0
20230313113100	20.09	0.24	-51.09	20.87	0	1	0	0
20230313113101	20.11	0.16	-54.5	20.87	0	1	0	0
20230313113102	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113103	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113104	20.09	0.12	-56.87	20.86	0	1	0	1
20230313113105	20.09	0.14	-55.62	20.84	0	1	0	0
20230313113107	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113108	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113109	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113110	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113111	20.08	0.18	-53.54	20.86	0	1	0	1
20230313113112	20.11	0.16	-54.5	20.87	0	1	0	1
20230313113113	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113114	20.14	0.26	-50.37	20.86	0	1	0	0
20230313113115	20.11	0.16	-54.5	20.86	0	1	0	1
20230313113116	20.08	0.14	-55.62	20.86	0	1	0	0
20230313113117	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113118	20.08	0.2	-52.65	20.86	0	1	0	0
20230313113119	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113121	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113122	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113123	20.09	0.22	-51.83	20.86	0	1	0	1
20230313113124	20.08	0.18	-53.54	20.86	0	1	0	0
20230313113125	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113126	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113127	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113128	20.11	0.22	-51.82	20.87	0	1	0	0
20230313113129	20.12	0.18	-53.52	20.86	0	1	0	1
20230313113130	20.09	0.14	-55.62	20.86	0	1	0	1
20230313113131	20.08	0.24	-51.09	20.86	0	1	0	0
20230313113132	20.09	0.24	-51.09	20.84	0	1	0	1
20230313113133	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113134	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113136	20.11	0.24	-51.08	20.87	0	1	0	0
20230313113137	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113138	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113139	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113140	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113141	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113142	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113143	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113144	20.09	0.18	-53.53	20.87	0	1	0	0
20230313113145	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113146	20.09	0.16	-54.51	20.86	0	1	0	1
20230313113147	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113148	20.12	0.22	-51.82	20.86	0	1	0	1
20230313113149	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113151	20.12	0.28	-49.73	20.86	0	1	0	0
20230313113152	20.11	0.16	-54.5	20.87	0	1	0	0
20230313113153	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113154	20.08	0.2	-52.65	20.86	0	1	0	0
20230313113155	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113156	20.11	0.14	-55.61	20.84	0	1	0	0
20230313113157	20.09	0.26	-50.39	20.86	0	1	0	0
20230313113158	20.09	0.22	-51.83	20.87	0	1	0	0
20230313113159	20.12	0.2	-52.63	20.86	0	1	0	1
20230313113200	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113201	20.09	0.26	-50.39	20.86	0	1	0	0
20230313113202	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113203	20.09	0.16	-54.51	20.86	0	1	0	1
20230313113204	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113206	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113207	20.08	0.16	-54.52	20.87	0	1	0	1
20230313113208	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113209	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113210	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113211	20.07	0.18	-53.54	20.86	0	1	0	0
20230313113212	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113213	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113214	20.09	0.16	-54.51	20.87	0	1	0	0
20230313113215	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113216	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113217	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113218	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113219	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113221	20.07	0.26	-50.41	20.86	0	1	0	0
20230313113222	20.08	0.22	-51.84	20.86	0	1	0	0
20230313113223	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113224	20.09	0.24	-51.09	20.86	0	1	0	0
20230313113225	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113226	20.11	0.26	-50.38	20.86	0	1	0	1
20230313113227	20.08	0.16	-54.52	20.86	0	1	0	0
20230313113228	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113229	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113230	20.12	0.22	-51.82	20.87	0	1	0	0
20230313113231	20.11	0.22	-51.82	20.84	0	1	0	0
20230313113232	20.11	0.26	-50.38	20.84	0	1	0	0
20230313113233	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113234	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113236	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113237	20.12	0.18	-53.52	20.84	0	1	0	0
20230313113238	20.12	0.16	-54.5	20.87	0	1	0	0
20230313113239	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113240	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113241	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113242	20.09	0.22	-51.83	20.87	0	1	0	0
20230313113243	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113244	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113245	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113246	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113247	20.09	0.24	-51.09	20.86	0	1	0	0
20230313113248	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113249	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113251	20.12	0.18	-53.52	20.87	0	1	0	0
20230313113252	20.12	0.18	-53.52	20.86	0	1	0	1
20230313113253	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113254	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113255	20.11	0.18	-53.52	20.86	0	1	0	1
20230313113256	20.09	0.26	-50.39	20.84	0	1	0	0
20230313113257	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113258	20.09	0.14	-55.62	20.86	0	1	0	1
20230313113259	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113300	20.11	0.18	-53.52	20.86	0	1	0	1
20230313113301	20.08	0.16	-54.52	20.86	0	1	0	0
20230313113302	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113303	20.11	0.26	-50.38	20.86	0	1	0	1
20230313113304	20.08	0.16	-54.52	20.86	0	1	0	0
20230313113306	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113307	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113308	20.09	0.26	-50.39	20.84	0	1	0	1
20230313113309	20.11	0.22	-51.82	20.86	0	1	0	1
20230313113310	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113311	20.08	0.12	-56.88	20.86	0	1	0	0
20230313113312	20.11	0.18	-53.52	20.86	0	1	0	1
20230313113313	20.12	0.24	-51.07	20.86	0	1	0	1
20230313113314	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113315	20.09	0.14	-55.62	20.86	0	1	0	1
20230313113316	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113317	20.11	0.16	-54.5	20.87	0	1	0	0
20230313113318	20.08	0.18	-53.54	20.86	0	1	0	1
20230313113319	20.09	0.24	-51.09	20.86	0	1	0	1
20230313113321	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113322	20.08	0.14	-55.62	20.86	0	1	0	1
20230313113323	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113324	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113325	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113326	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113327	20.11	0.18	-53.52	20.84	0	1	0	1
20230313113328	20.11	0.22	-51.82	20.84	0	1	0	0
20230313113329	20.09	0.18	-53.53	20.86	0	1	0	1
20230313113330	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113331	20.12	0.2	-52.63	20.84	0	1	0	0
20230313113332	20.11	0.18	-53.52	20.86	0	1	0	1
20230313113333	20.09	0.26	-50.39	20.86	0	1	0	1
20230313113334	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113336	20.11	0.22	-51.82	20.86	0	1	0	1
20230313113337	20.09	0.18	-53.53	20.86	0	1	0	1
20230313113338	20.09	0.2	-52.64	20.86	0	1	0	1
20230313113339	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113340	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113341	20.11	0.16	-54.5	20.87	0	1	0	0
20230313113342	20.11	0.22	-51.82	20.84	0	1	0	1
20230313113343	20.12	0.16	-54.5	20.84	0	1	0	1
20230313113344	20.11	0.14	-55.61	20.86	0	1	0	1
20230313113345	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113346	20.09	0.24	-51.09	20.86	0	1	0	0
20230313113347	20.09	0.2	-52.64	20.84	0	1	0	0
20230313113348	20.11	0.26	-50.38	20.86	0	1	0	0
20230313113349	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113350	20.09	0.14	-55.62	20.86	0	1	0	0
20230313113352	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113353	20.14	0.2	-52.62	20.86	0	1	0	0
20230313113354	20.12	0.18	-53.52	20.84	0	1	0	0
20230313113355	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113356	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113357	20.14	0.22	-51.81	20.86	0	1	0	0
20230313113358	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113359	20.09	0.2	-52.64	20.84	0	1	0	0
20230313113400	20.09	0.2	-52.64	20.84	0	1	0	0
20230313113401	20.09	0.2	-52.64	20.86	0	1	0	1
20230313113402	20.11	0.22	-51.82	20.84	0	1	0	1
20230313113403	20.09	0.22	-51.83	20.86	0	1	0	0
20230313113404	20.11	0.32	-48.57	20.84	0	1	0	0
20230313113405	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113407	20.09	0.24	-51.09	20.86	0	1	0	0
20230313113408	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113409	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113410	20.11	0.18	-53.52	20.84	0	1	0	0
20230313113411	20.11	0.16	-54.5	20.84	0	1	0	0
20230313113412	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113413	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113414	20.09	0.12	-56.87	20.86	0	1	0	0
20230313113415	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113416	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113417	20.08	0.14	-55.62	20.86	0	1	0	0
20230313113418	20.12	0.22	-51.82	20.86	0	1	0	0
20230313113419	20.14	0.18	-53.51	20.86	0	1	0	0
20230313113420	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113422	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113423	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113424	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113425	20.08	0.2	-52.65	20.84	0	1	0	0
20230313113426	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113427	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113428	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113429	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113430	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113431	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113432	20.11	0.2	-52.63	20.84	0	1	0	1
20230313113433	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113434	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113435	20.09	0.22	-51.83	20.86	0	1	0	1
20230313113437	20.12	0.14	-55.6	20.86	0	1	0	1
20230313113438	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113439	20.11	0.18	-53.52	20.84	0	1	0	0
20230313113440	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113441	20.11	0.26	-50.38	20.86	0	1	0	0
20230313113442	20.12	0.18	-53.52	20.86	0	1	0	1
20230313113443	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113444	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113445	20.09	0.18	-53.53	20.84	0	1	0	0
20230313113446	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113447	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113448	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113449	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113450	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113452	20.11	0.12	-56.86	20.84	0	1	0	0
20230313113453	20.12	0.2	-52.63	20.86	0	1	0	0
20230313113454	20.09	0.18	-53.53	20.84	0	1	0	0
20230313113455	20.09	0.2	-52.64	20.86	0	1	0	1
20230313113456	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113457	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113458	20.09	0.26	-50.39	20.86	0	1	0	0
20230313113459	20.09	0.1	-58.34	20.86	0	1	0	1
20230313113500	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113501	20.09	0.16	-54.51	20.86	0	1	0	0
20230313113502	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113503	20.11	0.24	-51.08	20.86	0	1	0	0
20230313113504	20.12	0.16	-54.5	20.84	0	1	0	0
20230313113505	20.11	0.12	-56.86	20.86	0	1	0	1
20230313113506	20.12	0.18	-53.52	20.86	0	1	0	0
20230313113508	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113509	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113510	20.09	0.2	-52.64	20.86	0	1	0	1
20230313113511	20.09	0.14	-55.62	20.86	0	1	0	1
20230313113512	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113513	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113514	20.12	0.2	-52.63	20.84	0	1	0	0
20230313113515	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113516	20.11	0.2	-52.63	20.84	0	1	0	0
20230313113517	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113518	20.15	0.16	-54.48	20.86	0	1	0	0
20230313113519	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113520	20.11	0.12	-56.86	20.86	0	1	0	1
20230313113521	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113523	20.11	0.08	-60.09	20.86	0	1	0	0
20230313113524	20.09	0.1	-58.34	20.86	0	1	0	0
20230313113525	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113526	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113527	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113528	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113529	20.11	0.16	-54.5	20.86	0	1	0	1
20230313113530	20.12	0.16	-54.5	20.84	0	1	0	0
20230313113531	20.12	0.12	-56.86	20.86	0	1	0	0
20230313113532	20.11	0.14	-55.61	20.86	0	1	0	0
20230313113533	20.09	0.18	-53.53	20.84	0	1	0	0
20230313113534	20.12	0.16	-54.5	20.84	0	1	0	0
20230313113535	20.11	0.22	-51.82	20.86	0	1	0	0
20230313113536	20.08	0.14	-55.62	20.86	0	1	0	0
20230313113538	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113539	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113540	20.12	0.08	-60.09	20.86	0	1	0	0
20230313113541	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113542	20.12	0.1	-58.32	20.86	0	1	0	0
20230313113543	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113544	20.09	0.2	-52.64	20.86	0	1	0	0
20230313113545	20.11	0.2	-52.63	20.86	0	1	0	0
20230313113546	20.11	0.16	-54.5	20.86	0	1	0	0
20230313113547	20.12	0.14	-55.6	20.86	0	1	0	0
20230313113548	20.11	0.12	-56.86	20.86	0	1	0	0
20230313113549	20.09	0.16	-54.51	20.86	0	1	0	1
20230313113550	20.09	0.18	-53.53	20.86	0	1	0	0
20230313113551	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113553	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113554	20.09	0.08	-60.1	20.86	0	1	0	0
20230313113555	20.11	0.18	-53.52	20.86	0	1	0	0
20230313113556	20.12	0.16	-54.5	20.86	0	1	0	0
20230313113557	20.14	0.14	-55.59	20.87	0	1	0	0
20230313113558	20.09	0.14	-55.62	20.87	0	1	0	0
20230313113559	20.12	0.16	-54.5	20.86	0	1	0	1
20230313113600	20.11	0.14	-55.61	20.86	0	1	0	0
