EventTime	AirTemp	RH	DP	ChuckTemp	ModTemp	sLid	sVacuu	sPressure
20230313105100	20.252	1.602	-33.121	20.796	0	0	0	0
20230313105101	20.252	1.424	-34.327	20.796	0	0	0	0
20230313105102	20.266	1.323	-35.064	20.796	0	0	0	0
20230313105103	20.252	1.323	-35.073	20.796	0	0	0	0
20230313105104	20.252	1.263	-35.541	20.796	0	0	0	1
20230313105105	20.209	1.199	-36.089	20.796	0	0	0	0
20230313105106	20.209	1.241	-35.744	20.796	0	0	0	1
20230313105107	20.236	1.123	-36.725	20.796	0	0	0	0
20230313105108	20.209	1.122	-36.751	20.808	0	0	0	1
20230313105110	20.209	1.041	-37.493	20.796	0	0	0	1
20230313105111	20.209	1.062	-37.296	20.796	0	0	0	1
20230313105112	20.193	0.981	-38.087	20.796	0	0	0	1
20230313105113	20.209	1.041	-37.493	20.808	0	0	0	1
20230313105114	20.193	1.003	-37.869	20.796	0	0	0	1
20230313105115	20.193	0.961	-38.289	20.796	0	0	0	0
20230313105116	20.223	0.903	-38.879	20.796	0	0	0	1
20230313105117	20.193	0.902	-38.908	20.796	0	0	0	1
20230313105118	20.193	0.862	-39.348	20.808	0	0	0	1
20230313105119	20.193	0.803	-40.033	20.796	0	0	0	1
20230313105120	20.193	0.862	-39.348	20.796	0	0	0	1
20230313105121	20.18	0.821	-39.827	20.796	0	0	0	1
20230313105122	20.193	0.761	-40.549	20.796	0	0	0	1
20230313105123	20.18	0.78	-40.32	20.808	0	0	0	0
20230313105125	20.193	0.803	-40.033	20.796	0	0	0	1
20230313105126	20.18	0.761	-40.557	20.808	0	0	0	1
20230313105127	20.167	0.801	-40.073	20.808	0	0	0	1
20230313105128	20.167	0.742	-40.806	20.808	0	0	0	1
20230313105129	20.18	0.702	-41.327	20.808	0	0	0	1
20230313105130	20.193	0.761	-40.549	20.808	0	0	0	0
20230313105131	20.167	0.702	-41.335	20.808	0	0	0	1
20230313105132	20.167	0.72	-41.094	20.808	0	0	0	0
20230313105133	20.18	0.642	-42.173	20.796	0	0	0	1
20230313105134	20.18	0.702	-41.327	20.808	0	0	0	1
20230313105135	20.153	0.679	-41.659	20.808	0	0	0	1
20230313105136	20.167	0.679	-41.651	20.808	0	0	0	1
20230313105137	20.167	0.742	-40.806	20.796	0	0	0	0
20230313105138	20.18	0.661	-41.897	20.796	0	0	0	1
20230313105140	20.167	0.62	-42.508	20.796	0	0	0	1
20230313105141	20.167	0.72	-41.094	20.808	0	0	0	1
20230313105142	20.153	0.72	-41.102	20.808	0	0	0	1
20230313105143	20.193	0.679	-41.635	20.796	0	0	0	1
20230313105144	20.18	0.62	-42.501	20.808	0	0	0	1
20230313105145	20.137	0.679	-41.668	20.808	0	0	0	1
20230313105146	20.167	0.56	-43.46	20.808	0	0	0	1
20230313105147	20.153	0.583	-43.093	20.808	0	0	0	1
20230313105148	20.153	0.583	-43.093	20.808	0	0	0	1
20230313105149	20.18	0.642	-42.173	20.808	0	0	0	1
20230313105150	20.18	0.583	-43.077	20.808	0	0	0	1
20230313105151	20.137	0.641	-42.212	20.808	0	0	0	1
20230313105152	20.18	0.542	-43.756	20.808	0	0	0	1
20230313105153	20.137	0.62	-42.526	20.808	0	0	0	1
20230313105155	20.153	0.601	-42.808	20.808	0	0	0	1
20230313105156	20.193	0.542	-43.749	20.808	0	0	0	1
20230313105157	20.167	0.542	-43.764	20.808	0	0	0	1
20230313105158	20.167	0.5	-44.509	20.808	0	0	0	0
20230313105159	20.137	0.601	-42.818	20.808	0	0	0	1
20230313105200	20.153	0.519	-44.173	20.796	0	0	0	1
20230313105201	20.153	0.583	-43.093	20.808	0	0	0	1
20230313105202	20.153	0.5	-44.517	20.808	0	0	0	1
20230313105203	20.167	0.583	-43.085	20.808	0	0	0	1
20230313105204	20.153	0.56	-43.468	20.808	0	0	0	1
20230313105205	20.153	0.56	-43.468	20.808	0	0	0	1
20230313105206	20.153	0.482	-44.854	20.808	0	0	0	0
20230313105207	20.153	0.482	-44.854	20.808	0	0	0	1
20230313105208	20.137	0.5	-44.526	20.808	0	0	0	0
20230313105210	20.153	0.583	-43.093	20.808	0	0	0	1
20230313105211	20.137	0.601	-42.818	20.808	0	0	0	1
20230313105212	20.153	0.5	-44.517	20.808	0	0	0	1
20230313105213	20.153	0.519	-44.173	20.808	0	0	0	1
20230313105214	20.137	0.5	-44.526	20.808	0	0	0	1
20230313105215	20.153	0.482	-44.854	20.796	0	0	0	0
20230313105216	20.137	0.5	-44.526	20.808	0	0	0	1
20230313105217	20.137	0.5	-44.526	20.808	0	0	0	1
20230313105218	20.137	0.5	-44.526	20.808	0	0	0	1
20230313105219	20.137	0.482	-44.863	20.808	0	0	0	0
20230313105220	20.137	0.542	-43.781	20.808	0	0	0	0
20230313105221	20.153	0.519	-44.173	20.808	0	0	0	1
20230313105222	20.137	0.441	-45.676	20.808	0	0	0	1
20230313105223	20.153	0.441	-45.667	20.808	0	0	0	0
20230313105225	20.153	0.459	-45.302	20.808	0	0	0	1
20230313105226	20.124	0.441	-45.683	20.808	0	0	0	1
20230313105227	20.124	0.5	-44.534	20.808	0	0	0	1
20230313105228	20.137	0.5	-44.526	20.808	0	0	0	1
20230313105229	20.137	0.482	-44.863	20.808	0	0	0	0
20230313105230	20.124	0.481	-44.89	20.796	0	0	0	0
20230313105231	20.124	0.423	-46.061	20.808	0	0	0	1
20230313105232	20.137	0.441	-45.676	20.808	0	0	0	1
20230313105233	20.137	0.459	-45.311	20.808	0	0	0	1
20230313105234	20.111	0.441	-45.69	20.808	0	0	0	0
20230313105235	20.153	0.423	-46.045	20.808	0	0	0	1
20230313105236	20.153	0.459	-45.302	20.808	0	0	0	1
20230313105237	20.153	0.459	-45.302	20.808	0	0	0	1
20230313105238	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105240	20.137	0.441	-45.676	20.808	0	0	0	0
20230313105241	20.137	0.4	-46.56	20.808	0	0	0	0
20230313105242	20.137	0.459	-45.311	20.808	0	0	0	0
20230313105243	20.137	0.423	-46.054	20.808	0	0	0	0
20230313105244	20.111	0.421	-46.112	20.808	0	0	0	0
20230313105245	20.137	0.381	-46.998	20.808	0	0	0	0
20230313105246	20.137	0.441	-45.676	20.808	0	0	0	0
20230313105247	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105248	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105249	20.124	0.459	-45.318	20.82	0	0	0	0
20230313105250	20.137	0.441	-45.676	20.808	0	0	0	0
20230313105251	20.137	0.441	-45.676	20.808	0	0	0	0
20230313105252	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105253	20.153	0.441	-45.667	20.808	0	0	0	0
20230313105255	20.153	0.5	-44.517	20.808	0	0	0	1
20230313105256	20.124	0.481	-44.89	20.808	0	0	0	0
20230313105257	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105258	20.124	0.423	-46.061	20.808	0	0	0	0
20230313105259	20.124	0.441	-45.683	20.808	0	0	0	0
20230313105300	20.137	0.34	-48.014	20.808	0	0	0	1
20230313105301	20.137	0.381	-46.998	20.808	0	0	0	0
20230313105302	20.111	0.4	-46.574	20.808	0	0	0	0
20230313105303	20.137	0.423	-46.054	20.808	0	0	0	0
20230313105304	20.137	0.4	-46.56	20.808	0	0	0	0
20230313105305	20.124	0.4	-46.567	20.808	0	0	0	0
20230313105306	20.124	0.441	-45.683	20.82	0	0	0	0
20230313105307	20.124	0.4	-46.567	20.808	0	0	0	0
20230313105308	20.124	0.381	-47.005	20.808	0	0	0	0
20230313105310	20.124	0.359	-47.537	20.808	0	0	0	0
20230313105311	20.137	0.423	-46.054	20.808	0	0	0	1
20230313105312	20.124	0.381	-47.005	20.808	0	0	0	0
20230313105313	20.111	0.421	-46.112	20.808	0	0	0	0
20230313105314	20.111	0.381	-47.012	20.808	0	0	0	1
20230313105315	20.111	0.4	-46.574	20.82	0	0	0	1
20230313105316	20.137	0.482	-44.863	20.808	0	0	0	0
20230313105317	20.137	0.34	-48.014	20.808	0	0	0	1
20230313105318	20.124	0.359	-47.537	20.808	0	0	0	1
20230313105319	20.137	0.381	-46.998	20.808	0	0	0	1
20230313105320	20.137	0.4	-46.56	20.82	0	0	0	1
20230313105321	20.095	0.4	-46.583	20.808	0	0	0	1
