EventTime	aTemp	RH	DP	cTemp	mTemp	sLid	sVacuu	sPressure
20230321104203	18.08	0.16	-55.55	14.09	18.64	0	0	0
20230321104204	18.07	0.14	-56.64	14.15	18.58	0	0	0
20230321104205	18.05	0.14	-56.65	14.2	18.5	0	0	0
20230321104206	18.03	0.16	-55.57	14.22	18.41	0	0	0
20230321104207	18.03	0.12	-57.91	14.27	18.34	0	0	0
20230321104208	18.01	0.14	-56.67	14.3	18.29	0	0	0
20230321104209	18.01	0.14	-56.67	14.36	18.24	0	0	0
20230321104210	17.97	0.16	-55.61	14.39	18.16	0	0	0
20230321104211	17.97	0.16	-55.61	14.42	18.11	0	0	0
20230321104212	17.96	0.1	-59.39	14.47	18.06	0	0	0
20230321104213	17.94	0.12	-57.95	14.49	18.01	0	0	0
20230321104214	17.93	0.11	-58.65	14.53	17.96	0	0	0
20230321104215	17.89	0.17	-55.15	14.56	17.93	0	0	0
20230321104217	17.89	0.16	-55.65	14.61	17.89	0	0	0
20230321104218	17.91	0.11	-58.66	14.65	17.84	0	0	0
20230321104219	17.87	0.19	-54.24	14.66	17.8	0	0	0
20230321104220	17.87	0.11	-58.68	14.72	17.77	0	0	0
20230321104221	17.87	0.15	-56.18	14.75	17.75	0	0	0
20230321104222	17.84	0.09	-60.28	14.78	17.7	0	0	0
20230321104223	17.84	0.17	-55.17	14.83	17.68	0	0	0
20230321104224	17.81	0.13	-57.38	14.84	17.66	0	0	0
20230321104225	17.8	0.15	-56.22	14.86	17.61	0	0	0
20230321104226	17.78	0.09	-60.31	14.91	17.6	0	0	0
20230321104227	17.8	0.13	-57.38	14.94	17.58	0	0	0
20230321104228	17.77	0.15	-56.24	14.98	17.57	0	0	0
20230321104229	17.76	0.13	-57.4	15.0	17.52	0	0	0
20230321104230	17.76	0.15	-56.24	15.02	17.53	0	0	0
20230321104232	17.74	0.09	-60.32	15.07	17.51	0	0	0
20230321104233	17.74	0.15	-56.25	15.09	17.5	0	0	0
20230321104234	17.71	0.11	-58.76	15.12	17.47	0	0	0
20230321104235	17.73	0.19	-54.31	15.14	17.45	0	0	0
20230321104236	17.73	0.13	-57.42	15.16	17.44	0	0	0
20230321104237	17.67	0.11	-58.78	15.2	17.43	0	0	0
20230321104238	17.68	0.11	-58.78	15.22	17.43	0	0	0
20230321104239	17.65	0.09	-60.37	15.24	17.41	0	0	0
20230321104240	17.67	0.05	-64.83	15.27	17.4	0	0	0
20230321104241	17.67	0.18	-54.79	15.28	17.39	0	0	0
20230321104242	17.64	0.13	-57.46	15.33	17.37	0	0	0
20230321104243	17.64	0.15	-56.3	15.35	17.38	0	0	0
20230321104244	17.63	0.11	-58.8	15.36	17.37	0	0	0
20230321104245	17.61	0.09	-60.39	15.39	17.37	0	0	0
20230321104246	17.61	0.13	-57.48	15.42	17.36	0	0	0
20230321104247	17.61	0.09	-60.39	15.45	17.35	0	0	0
20230321104249	17.58	0.16	-55.81	15.46	17.35	0	0	0
20230321104250	17.6	0.15	-56.32	15.49	17.35	0	0	0
20230321104251	17.58	0.24	-52.43	15.51	17.32	0	0	0
20230321104252	17.58	0.18	-54.84	15.52	17.32	0	0	0
20230321104253	17.58	0.12	-58.13	15.56	17.33	0	0	0
20230321104254	17.58	0.15	-56.33	15.58	17.33	0	0	0
20230321104255	17.6	0.11	-58.82	15.6	17.32	0	0	0
20230321104256	17.56	0.14	-56.9	15.61	17.31	0	0	0
20230321104257	17.54	0.14	-56.91	15.65	17.33	0	0	0
20230321104258	17.54	0.14	-56.91	15.66	17.32	0	0	0
20230321104259	17.52	0.16	-55.84	15.68	17.32	0	0	0
20230321104300	17.53	0.14	-56.92	15.71	17.32	0	0	0
20230321104301	17.53	0.1	-59.6	15.73	17.32	0	0	0
20230321104302	17.5	0.08	-61.36	15.74	17.31	0	0	0
20230321104303	17.52	0.14	-56.92	15.76	17.32	0	0	0
20230321104304	17.52	0.16	-55.84	15.79	17.31	0	0	0
20230321104305	17.49	0.1	-59.62	15.8	17.32	0	0	0
20230321104307	17.52	0.14	-56.92	15.83	17.32	0	0	0
20230321104308	17.49	0.16	-55.85	15.84	17.31	0	0	0
20230321104309	17.49	0.14	-56.94	15.86	17.32	0	0	0
20230321104310	17.5	0.12	-58.17	15.87	17.32	0	0	0
20230321104311	17.46	0.12	-58.19	15.89	17.32	0	0	0
20230321104312	17.47	0.08	-61.37	15.9	17.32	0	0	0
20230321104313	17.47	0.12	-58.19	15.94	17.32	0	0	0
20230321104314	17.47	0.1	-59.63	15.95	17.32	0	0	0
20230321104315	17.46	0.12	-58.19	15.96	17.33	0	0	0
20230321104316	17.46	0.1	-59.64	15.98	17.32	0	0	0
20230321104317	17.46	0.2	-54.02	15.99	17.33	0	0	0
20230321104318	17.44	0.08	-61.39	16.03	17.33	0	0	0
20230321104319	17.43	0.1	-59.65	16.02	17.32	0	0	0
20230321104320	17.43	0.18	-54.92	16.05	17.32	0	0	0
20230321104322	17.44	0.12	-58.2	16.08	17.33	0	0	0
20230321104323	17.43	0.14	-56.97	16.06	17.33	0	0	0
20230321104324	17.42	0.12	-58.21	16.1	17.33	0	0	0
20230321104325	17.42	0.16	-55.89	16.12	17.35	0	0	0
20230321104326	17.42	0.06	-63.59	16.13	17.35	0	0	0
20230321104327	17.43	0.14	-56.97	16.14	17.36	0	0	0
20230321104328	17.42	0.04	-66.59	16.17	17.35	0	0	0
20230321104329	17.4	0.12	-58.22	16.18	17.35	0	0	0
20230321104330	17.42	0.1	-59.66	16.19	17.36	0	0	0
20230321104331	17.42	0.12	-58.21	16.2	17.36	0	0	0
20230321104332	17.4	0.14	-56.99	16.23	17.37	0	0	0
20230321104333	17.4	0.08	-61.4	16.24	17.36	0	0	0
20230321104334	17.39	0.1	-59.67	16.25	17.37	0	0	0
20230321104335	17.42	0.08	-61.39	16.26	17.37	0	0	0
20230321104336	17.39	0.16	-55.9	16.26	17.38	0	0	0
20230321104338	17.39	0.12	-58.23	16.29	17.38	0	0	0
20230321104339	17.36	0.12	-58.24	16.31	17.38	0	0	0
20230321104340	17.36	0.14	-57.01	16.32	17.37	0	0	0
20230321104341	17.39	0.1	-59.67	16.32	17.37	0	0	0
20230321104342	17.39	0.04	-66.6	16.35	17.38	0	0	0
20230321104343	17.36	0.1	-59.69	16.36	17.38	0	0	0
20230321104344	17.37	0.14	-57.0	16.38	17.38	0	0	0
20230321104345	17.37	0.14	-57.0	16.39	17.39	0	0	0
20230321104346	17.36	0.18	-54.95	16.4	17.39	0	0	0
20230321104347	17.37	0.1	-59.68	16.4	17.38	0	0	0
20230321104348	17.39	0.12	-58.23	16.42	17.39	0	0	0
20230321104349	17.37	0.12	-58.24	16.44	17.39	0	0	0
20230321104350	17.36	0.14	-57.01	16.46	17.4	0	0	0
20230321104351	17.36	0.18	-54.95	16.47	17.4	0	0	0
20230321104352	17.37	0.1	-59.68	16.47	17.4	0	0	0
20230321104353	17.37	0.12	-58.24	16.48	17.41	0	0	0
20230321104355	17.37	0.12	-58.24	16.49	17.41	0	0	0
20230321104356	17.37	0.2	-54.07	16.5	17.41	0	0	0
20230321104357	17.36	0.08	-61.42	16.51	17.43	0	0	0
20230321104358	17.36	0.12	-58.24	16.54	17.43	0	0	0
20230321104359	17.36	0.14	-57.01	16.55	17.43	0	0	0
20230321104400	17.33	0.14	-57.02	16.56	17.43	0	0	0
20230321104401	17.33	0.08	-61.44	16.57	17.43	0	0	0
20230321104402	17.33	0.14	-57.02	16.58	17.43	0	0	0
20230321104403	17.33	0.14	-57.02	16.59	17.44	0	0	0
20230321104404	17.33	0.14	-57.02	16.61	17.44	0	0	0
20230321104405	17.34	0.12	-58.25	16.62	17.43	0	0	0
20230321104406	17.33	0.12	-58.26	16.63	17.44	0	0	0
20230321104407	17.36	0.14	-57.01	16.64	17.45	0	0	0
20230321104408	17.3	0.16	-55.95	16.64	17.44	0	0	0
20230321104410	17.33	0.16	-55.94	16.64	17.46	0	0	0
20230321104411	17.34	0.1	-59.7	16.66	17.46	0	0	0
20230321104412	17.32	0.14	-57.03	16.69	17.46	0	0	0
20230321104413	17.3	0.14	-57.04	16.69	17.45	0	0	0
20230321104414	17.34	0.1	-59.7	16.7	17.47	0	0	0
20230321104415	17.33	0.14	-57.02	16.7	17.48	0	0	0
20230321104416	17.33	0.14	-57.02	16.71	17.47	0	0	0
20230321104417	17.36	0.08	-61.42	16.73	17.48	0	0	0
20230321104418	17.33	0.14	-57.02	16.73	17.48	0	0	0
20230321104419	17.33	0.12	-58.26	16.76	17.48	0	0	0
20230321104420	17.33	0.14	-57.02	16.76	17.48	0	0	0
20230321104421	17.33	0.12	-58.26	16.77	17.48	0	0	0
20230321104422	17.33	0.12	-58.26	16.78	17.48	0	0	0
20230321104423	17.34	0.1	-59.7	16.78	17.48	0	0	0
20230321104424	17.34	0.1	-59.7	16.78	17.5	0	0	0
20230321104425	17.32	0.08	-61.44	16.8	17.51	0	0	0
20230321104426	17.32	0.12	-58.26	16.81	17.51	0	0	0
20230321104428	17.33	0.06	-63.63	16.84	17.51	0	0	0
20230321104429	17.34	0.18	-54.96	16.84	17.51	0	0	0
20230321104430	17.36	0.12	-58.24	16.85	17.52	0	0	0
20230321104431	17.3	0.1	-59.72	16.85	17.52	0	0	0
20230321104432	17.32	0.12	-58.26	16.86	17.53	0	0	0
20230321104433	17.33	0.08	-61.44	16.87	17.53	0	0	0
20230321104434	17.3	0.1	-59.72	16.88	17.53	0	0	0
20230321104435	17.3	0.14	-57.04	16.88	17.53	0	0	0
20230321104436	17.3	0.14	-57.04	16.91	17.53	0	0	0
20230321104437	17.33	0.06	-63.63	16.89	17.52	0	0	0
20230321104438	17.33	0.12	-58.26	16.91	17.52	0	0	0
20230321104439	17.34	0.16	-55.93	16.93	17.53	0	0	0
20230321104440	17.32	0.16	-55.94	16.94	17.54	0	0	0
20230321104441	17.32	0.08	-61.44	16.93	17.53	0	0	0
20230321104443	17.33	0.1	-59.7	16.95	17.55	0	0	0
20230321104444	17.33	0.12	-58.26	16.95	17.54	0	0	0
20230321104445	17.33	0.12	-58.26	16.96	17.55	0	0	0
20230321104446	17.34	0.08	-61.43	16.98	17.54	0	0	0
20230321104447	17.32	0.12	-58.26	16.98	17.55	0	0	0
20230321104448	17.32	0.12	-58.26	17.0	17.55	0	0	0
20230321104449	17.33	0.08	-61.44	17.0	17.57	0	0	0
20230321104450	17.33	0.14	-57.02	17.0	17.57	0	0	0
20230321104451	17.33	0.14	-57.02	17.02	17.58	0	0	0
20230321104452	17.34	0.12	-58.25	17.03	17.58	0	0	0
20230321104453	17.34	0.18	-54.96	17.03	17.58	0	0	0
20230321104454	17.33	0.16	-55.94	17.02	17.58	0	0	0
20230321104455	17.32	0.08	-61.44	17.04	17.57	0	0	0
20230321104456	17.3	0.11	-58.97	17.04	17.57	0	0	0
20230321104457	17.32	0.08	-61.44	17.06	17.58	0	0	0
20230321104459	17.36	0.16	-55.92	17.07	17.57	0	0	0
20230321104500	17.36	0.12	-58.24	17.07	17.58	0	0	0
20230321104501	17.34	0.16	-55.93	17.09	17.59	0	0	0
20230321104502	17.34	0.12	-58.25	17.09	17.6	0	0	0
20230321104503	17.32	0.12	-58.26	17.1	17.59	0	0	0
20230321104504	17.33	0.1	-59.7	17.1	17.6	0	0	0
20230321104505	17.36	0.12	-58.24	17.1	17.59	0	0	0
20230321104506	17.33	0.2	-54.09	17.13	17.6	0	0	0
20230321104507	17.36	0.1	-59.69	17.14	17.6	0	0	0
20230321104508	17.34	0.14	-57.02	17.14	17.61	0	0	0
20230321104509	17.34	0.18	-54.96	17.14	17.62	0	0	0
20230321104510	17.36	0.06	-63.61	17.15	17.62	0	0	0
20230321104511	17.36	0.12	-58.24	17.16	17.62	0	0	0
20230321104512	17.34	0.12	-58.25	17.16	17.62	0	0	0
20230321104513	17.36	0.14	-57.01	17.16	17.61	0	0	0
20230321104514	17.33	0.12	-58.26	17.18	17.62	0	0	0
20230321104516	17.36	0.14	-57.01	17.2	17.62	0	0	0
20230321104517	17.37	0.16	-55.92	17.18	17.61	0	0	0
20230321104518	17.33	0.14	-57.02	17.2	17.62	0	0	0
20230321104519	17.32	0.12	-58.26	17.21	17.64	0	0	0
20230321104520	17.36	0.08	-61.42	17.22	17.64	0	0	0
20230321104521	17.36	0.12	-58.24	17.23	17.65	0	0	0
20230321104522	17.36	0.1	-59.69	17.24	17.65	0	0	0
20230321104523	17.34	0.12	-58.25	17.24	17.65	0	0	0
20230321104524	17.36	0.08	-61.42	17.23	17.64	0	0	0
20230321104525	17.34	0.08	-61.43	17.24	17.66	0	0	0
20230321104526	17.36	0.12	-58.24	17.24	17.65	0	0	0
20230321104527	17.39	0.06	-63.6	17.26	17.66	0	0	0
20230321104528	17.37	0.08	-61.42	17.28	17.66	0	0	0
20230321104529	17.37	0.14	-57.0	17.28	17.66	0	0	0
20230321104530	17.37	0.08	-61.42	17.29	17.67	0	0	0
20230321104531	17.37	0.2	-54.07	17.29	17.66	0	0	0
20230321104533	17.37	0.04	-66.61	17.29	17.67	0	0	0
20230321104534	17.34	0.1	-59.7	17.3	17.67	0	0	0
20230321104535	17.39	0.16	-55.9	17.3	17.67	0	0	0
20230321104536	17.37	0.08	-61.42	17.32	17.67	0	0	0
20230321104537	17.37	0.12	-58.24	17.32	17.67	0	0	0
20230321104538	17.37	0.08	-61.42	17.33	17.67	0	0	0
20230321104539	17.39	0.16	-55.9	17.33	17.68	0	0	0
20230321104540	17.4	0.1	-59.67	17.33	17.67	0	0	0
20230321104541	17.39	0.12	-58.23	17.33	17.69	0	0	0
20230321104542	17.39	0.14	-56.99	17.36	17.69	0	0	0
20230321104543	17.37	0.08	-61.42	17.35	17.69	0	0	0
20230321104544	17.4	0.16	-55.9	17.37	17.7	0	0	0
20230321104545	17.39	0.14	-56.99	17.37	17.69	0	0	0
20230321104546	17.4	0.14	-56.99	17.37	17.69	0	0	0
20230321104548	17.39	0.16	-55.9	17.38	17.69	0	0	0
20230321104549	17.39	0.12	-58.23	17.37	17.7	0	0	0
20230321104550	17.42	0.14	-56.98	17.38	17.7	0	0	0
20230321104551	17.42	0.1	-59.66	17.4	17.7	0	0	0
20230321104552	17.39	0.08	-61.41	17.4	17.72	0	0	0
20230321104553	17.4	0.1	-59.67	17.41	17.72	0	0	0
20230321104554	17.43	0.08	-61.39	17.41	17.72	0	0	0
20230321104555	17.42	0.04	-66.59	17.41	17.7	0	0	0
20230321104556	17.43	0.1	-59.65	17.43	17.72	0	0	0
20230321104557	17.4	0.18	-54.93	17.43	17.72	0	0	0
20230321104558	17.42	0.06	-63.59	17.44	17.73	0	0	0
20230321104559	17.43	0.1	-59.65	17.44	17.72	0	0	0
20230321104600	17.42	0.06	-63.59	17.45	17.72	0	0	0
20230321104602	17.43	0.08	-61.39	17.45	17.73	0	0	0
20230321104603	17.42	0.2	-54.05	17.45	17.73	0	0	0
20230321104604	17.42	0.12	-58.21	17.46	17.73	0	0	0
20230321104605	17.42	0.12	-58.21	17.48	17.74	0	0	0
20230321104606	17.42	0.14	-56.98	17.48	17.74	0	0	0
20230321104607	17.43	0.08	-61.39	17.48	17.74	0	0	0
20230321104608	17.43	0.1	-59.65	17.5	17.74	0	0	0
20230321104609	17.46	0.16	-55.87	17.5	17.75	0	0	0
20230321104610	17.44	0.1	-59.65	17.51	17.75	0	0	0
20230321104611	17.44	0.16	-55.88	17.51	17.75	0	0	0
20230321104612	17.46	0.12	-58.19	17.51	17.75	0	0	0
20230321104613	17.42	0.16	-55.89	17.53	17.76	0	0	0
20230321104614	17.44	0.12	-58.2	17.53	17.76	0	0	0
20230321104615	17.47	0.08	-61.37	17.52	17.75	0	0	0
20230321104616	17.44	0.08	-61.39	17.53	17.76	0	0	0
20230321104617	17.46	0.12	-58.19	17.53	17.75	0	0	0
20230321104618	17.46	0.08	-61.38	17.54	17.77	0	0	0
20230321104620	17.44	0.12	-58.2	17.55	17.77	0	0	0
20230321104621	17.47	0.1	-59.63	17.55	17.77	0	0	0
20230321104622	17.47	0.14	-56.95	17.57	17.77	0	0	0
20230321104623	17.44	0.1	-59.65	17.55	17.76	0	0	0
20230321104624	17.46	0.16	-55.87	17.55	17.77	0	0	0
20230321104625	17.49	0.08	-61.36	17.55	17.77	0	0	0
20230321104626	17.5	0.08	-61.36	17.58	17.79	0	0	0
20230321104627	17.46	0.14	-56.96	17.59	17.8	0	0	0
20230321104628	17.47	0.14	-56.95	17.59	17.8	0	0	0
20230321104629	17.49	0.1	-59.62	17.6	17.79	0	0	0
20230321104630	17.47	0.08	-61.37	17.59	17.79	0	0	0
20230321104631	17.46	0.1	-59.64	17.59	17.8	0	0	0
20230321104632	17.49	0.1	-59.62	17.61	17.81	0	0	0
20230321104633	17.5	0.16	-55.85	17.61	17.8	0	0	0
20230321104634	17.47	0.08	-61.37	17.61	17.8	0	0	0
20230321104636	17.5	0.14	-56.93	17.62	17.81	0	0	0
20230321104637	17.53	0.14	-56.92	17.61	17.81	0	0	0
20230321104638	17.5	0.14	-56.93	17.62	17.8	0	0	0
20230321104639	17.49	0.14	-56.94	17.65	17.82	0	0	0
20230321104640	17.5	0.16	-55.85	17.65	17.82	0	0	0
20230321104641	17.52	0.12	-58.16	17.66	17.8	0	0	0
20230321104642	17.52	0.12	-58.16	17.66	17.82	0	0	0
20230321104643	17.5	0.1	-59.62	17.67	17.82	0	0	0
20230321104644	17.52	0.12	-58.16	17.66	17.81	0	0	0
20230321104645	17.53	0.12	-58.16	17.66	17.82	0	0	0
20230321104646	17.52	0.14	-56.92	17.67	17.82	0	0	0
20230321104647	17.54	0.14	-56.91	17.66	17.81	0	0	0
20230321104648	17.5	0.16	-55.85	17.67	17.82	0	0	0
20230321104649	17.52	0.14	-56.92	17.68	17.83	0	0	0
20230321104650	17.53	0.16	-55.83	17.68	17.83	0	0	0
20230321104652	17.5	0.12	-58.17	17.69	17.83	0	0	0
20230321104653	17.56	0.14	-56.9	17.7	17.83	0	0	0
20230321104654	17.53	0.16	-55.83	17.69	17.82	0	0	0
20230321104655	17.54	0.06	-63.53	17.7	17.83	0	0	0
20230321104656	17.54	0.1	-59.6	17.7	17.84	0	0	0
20230321104657	17.56	0.12	-58.14	17.72	17.84	0	0	0
20230321104658	17.53	0.08	-61.34	17.72	17.84	0	0	0
20230321104659	17.54	0.1	-59.6	17.73	17.86	0	0	0
20230321104700	17.56	0.14	-56.9	17.73	17.84	0	0	0
20230321104701	17.56	0.12	-58.14	17.73	17.86	0	0	0
20230321104702	17.56	0.11	-58.84	17.73	17.86	0	0	0
20230321104703	17.56	0.08	-61.33	17.73	17.86	0	0	0
20230321104704	17.54	0.08	-61.34	17.74	17.87	0	0	0
20230321104705	17.57	0.16	-55.81	17.75	17.87	0	0	0
20230321104707	17.54	0.12	-58.15	17.74	17.86	0	0	0
20230321104708	17.57	0.12	-58.14	17.75	17.87	0	0	0
20230321104709	17.56	0.11	-58.84	17.77	17.87	0	0	0
20230321104710	17.57	0.02	-71.42	17.76	17.86	0	0	0
20230321104711	17.58	0.15	-56.33	17.77	17.87	0	0	0
20230321104712	17.58	0.12	-58.13	17.76	17.86	0	0	0
20230321104713	17.58	0.06	-63.51	17.79	17.88	0	0	0
20230321104714	17.58	0.18	-54.84	17.8	17.88	0	0	0
20230321104715	17.57	0.06	-63.51	17.79	17.88	0	0	0
20230321104716	17.58	0.21	-53.55	17.8	17.88	0	0	0
20230321104717	17.58	0.15	-56.33	17.81	17.88	0	0	0
20230321104718	17.58	0.12	-58.13	17.81	17.88	0	0	0
20230321104719	17.61	0.13	-57.48	17.8	17.88	0	0	0
20230321104720	17.6	0.12	-58.12	17.82	17.88	0	0	0
20230321104721	17.6	0.09	-60.39	17.8	17.88	0	0	0
20230321104722	17.61	0.13	-57.48	17.8	17.88	0	0	0
20230321104724	17.61	0.09	-60.39	17.82	17.88	0	0	0
20230321104725	17.61	0.15	-56.32	17.82	17.89	0	0	0
20230321104726	17.6	0.11	-58.82	17.82	17.89	0	0	0
20230321104727	17.6	0.09	-60.39	17.83	17.89	0	0	0
20230321104728	17.61	0.09	-60.39	17.84	17.91	0	0	0
20230321104729	17.6	0.09	-60.39	17.84	17.9	0	0	1
20230321104730	17.6	0.09	-60.39	17.84	17.9	0	0	0
20230321104731	17.63	0.11	-58.8	17.84	17.9	0	0	0
20230321104732	17.63	0.16	-55.78	17.84	17.9	0	0	0
20230321104733	17.64	0.15	-56.3	17.87	17.91	0	0	0
20230321104734	17.6	0.11	-58.82	17.87	17.91	0	0	0
20230321104735	17.61	0.09	-60.39	17.87	17.91	0	0	0
20230321104736	17.61	0.13	-57.48	17.86	17.9	0	0	0
20230321104737	17.64	0.13	-57.46	17.87	17.9	0	0	0
20230321104739	17.64	0.09	-60.37	17.88	17.91	0	0	0
20230321104740	17.61	0.11	-58.81	17.87	17.91	0	0	1
20230321104741	17.64	0.13	-57.46	17.88	17.91	0	0	0
20230321104742	17.61	0.16	-55.79	17.89	17.93	0	0	0
20230321104743	17.63	0.11	-58.8	17.89	17.93	0	0	0
20230321104744	17.63	0.13	-57.47	17.9	17.93	0	0	0
20230321104745	17.64	0.09	-60.37	17.9	17.94	0	0	0
20230321104746	17.65	0.09	-60.37	17.91	17.94	0	0	0
20230321104747	17.64	0.15	-56.3	17.91	17.93	0	0	0
20230321104748	17.65	0.17	-55.27	17.91	17.93	0	0	0
20230321104749	17.67	0.09	-60.36	17.9	17.93	0	0	0
20230321104750	17.67	0.13	-57.45	17.9	17.94	0	0	0
20230321104751	17.67	0.11	-58.78	17.93	17.95	0	0	0
20230321104752	17.67	0.15	-56.29	17.91	17.94	0	0	0
20230321104753	17.65	0.11	-58.79	17.93	17.94	0	0	0
20230321104755	17.65	0.13	-57.46	17.93	17.94	0	0	0
20230321104756	17.68	0.13	-57.44	17.94	17.94	0	0	0
20230321104757	17.67	0.09	-60.36	17.94	17.96	0	0	0
20230321104758	17.68	0.13	-57.44	17.95	17.96	0	0	0
20230321104759	17.7	0.15	-56.27	17.96	17.95	0	0	0
20230321104800	17.7	0.11	-58.77	17.95	17.95	0	0	0
20230321104801	17.7	0.15	-56.27	17.95	17.95	0	0	0
20230321104802	17.7	0.13	-57.43	17.95	17.95	0	0	0
20230321104803	17.7	0.11	-58.77	17.96	17.96	0	0	0
20230321104804	17.68	0.09	-60.35	17.96	17.95	0	0	0
20230321104805	17.7	0.19	-54.33	17.96	17.95	0	0	0
20230321104806	17.71	0.15	-56.27	17.96	17.95	0	0	0
20230321104807	17.71	0.13	-57.43	17.98	17.97	0	0	0
20230321104808	17.73	0.09	-60.33	17.97	17.96	0	0	0
20230321104809	17.68	0.17	-55.26	17.98	17.97	0	0	0
20230321104810	17.7	0.13	-57.43	17.98	17.96	0	0	0
20230321104811	17.7	0.15	-56.27	17.98	17.96	0	0	0
20230321104813	17.74	0.11	-58.75	18.0	17.96	0	0	0
20230321104814	17.71	0.15	-56.27	18.0	17.96	0	0	0
20230321104815	17.71	0.13	-57.43	18.01	17.98	0	0	0
20230321104816	17.71	0.13	-57.43	18.0	17.97	0	0	0
20230321104817	17.74	0.09	-60.32	18.0	17.97	0	0	0
20230321104818	17.73	0.09	-60.33	18.01	18.0	0	0	0
20230321104819	17.73	0.13	-57.42	18.01	17.98	0	0	0
20230321104820	17.71	0.11	-58.76	18.02	17.97	0	0	0
20230321104821	17.73	0.13	-57.42	18.03	18.0	0	0	0
20230321104822	17.74	0.19	-54.3	18.02	18.0	0	0	0
20230321104823	17.74	0.15	-56.25	18.02	18.0	0	0	0
20230321104824	17.73	0.17	-55.23	18.03	18.0	0	0	0
20230321104825	17.74	0.13	-57.41	18.04	18.0	0	0	0
20230321104826	17.74	0.09	-60.32	18.04	18.0	0	0	0
20230321104827	17.76	0.09	-60.32	18.03	18.0	0	0	0
20230321104828	17.76	0.09	-60.32	18.04	18.0	0	0	0
20230321104829	17.74	0.07	-62.26	18.05	18.0	0	0	0
20230321104831	17.77	0.15	-56.24	18.04	18.0	0	0	0
20230321104832	17.76	0.11	-58.74	18.04	18.0	0	0	0
20230321104833	17.77	0.13	-57.4	18.05	18.0	0	0	0
20230321104834	17.78	0.09	-60.31	18.05	18.0	0	0	0
20230321104835	17.76	0.17	-55.22	18.06	18.01	0	0	0
20230321104836	17.77	0.15	-56.24	18.05	18.0	0	0	0
20230321104837	17.77	0.13	-57.4	18.08	18.02	0	0	0
20230321104838	17.78	0.13	-57.39	18.09	18.02	0	0	0
20230321104839	17.76	0.15	-56.24	18.09	18.02	0	0	0
20230321104840	17.78	0.15	-56.23	18.08	18.02	0	0	0
20230321104841	17.8	0.15	-56.22	18.1	18.02	0	0	0
20230321104842	17.8	0.17	-55.19	18.09	18.02	0	0	0
20230321104843	17.78	0.07	-62.25	18.1	18.03	0	0	0
20230321104844	17.8	0.09	-60.3	18.09	18.02	0	0	0
20230321104845	17.8	0.11	-58.72	18.09	18.02	0	0	0
20230321104846	17.81	0.15	-56.22	18.1	18.02	0	0	0
20230321104848	17.8	0.13	-57.38	18.11	18.03	0	0	0
20230321104849	17.8	0.19	-54.27	18.1	18.02	0	0	0
20230321104850	17.8	0.11	-58.72	18.11	18.04	0	0	0
20230321104851	17.82	0.09	-60.29	18.11	18.03	0	0	0
20230321104852	17.82	0.15	-56.21	18.12	18.04	0	0	0
20230321104853	17.84	0.13	-57.36	18.12	18.03	0	0	0
20230321104854	17.84	0.11	-58.7	18.13	18.04	0	0	0
20230321104855	17.82	0.15	-56.21	18.13	18.05	0	0	0
20230321104856	17.81	0.11	-58.71	18.13	18.04	0	0	0
20230321104857	17.82	0.09	-60.29	18.15	18.04	0	0	0
20230321104858	17.84	0.13	-57.36	18.15	18.05	0	0	0
20230321104859	17.82	0.13	-57.37	18.15	18.04	0	0	0
20230321104901	17.85	0.17	-55.17	18.16	18.05	0	0	0
20230321104902	17.84	0.09	-60.28	18.15	18.04	0	0	0
20230321104903	17.84	0.15	-56.2	18.16	18.06	0	0	0
20230321104904	17.87	0.11	-58.68	18.15	18.04	0	0	0
20230321104905	17.84	0.13	-57.36	18.15	18.04	0	0	0
20230321104906	17.85	0.09	-60.27	18.15	18.04	0	0	0
20230321104907	17.84	0.15	-56.2	18.17	18.06	0	0	0
20230321104908	17.84	0.11	-58.7	18.16	18.05	0	0	0
20230321104909	17.85	0.17	-55.17	18.17	18.06	0	0	0
20230321104910	17.87	0.13	-57.35	18.17	18.05	0	0	0
20230321104911	17.85	0.15	-56.2	18.17	18.05	0	0	0
20230321104912	17.88	0.11	-58.68	18.18	18.05	0	0	0
20230321104914	17.85	0.11	-58.69	18.18	18.06	0	0	0
20230321104915	17.88	0.13	-57.34	18.18	18.06	0	0	0
20230321104916	17.87	0.15	-56.18	18.19	18.06	0	0	0
20230321104917	17.87	0.19	-54.24	18.19	18.08	0	0	0
20230321104918	17.88	0.16	-55.65	18.19	18.08	0	0	0
20230321104919	17.88	0.16	-55.65	18.2	18.08	0	0	0
20230321104920	17.89	0.13	-57.33	18.19	18.06	0	0	0
20230321104921	17.88	0.11	-58.68	18.19	18.09	0	0	0
20230321104922	17.87	0.15	-56.18	18.2	18.09	0	0	0
20230321104923	17.91	0.1	-59.42	18.22	18.09	0	0	0
20230321104924	17.89	0.07	-62.19	18.22	18.09	0	0	0
20230321104925	17.88	0.16	-55.65	18.23	18.09	0	0	0
20230321104926	17.89	0.16	-55.65	18.23	18.1	0	0	0
20230321104927	17.88	0.16	-55.65	18.23	18.1	0	0	0
20230321104928	17.91	0.13	-57.32	18.23	18.09	0	0	0
20230321104930	17.88	0.13	-57.34	18.24	18.09	0	0	0
20230321104931	17.91	0.13	-57.32	18.24	18.09	0	0	0
20230321104932	17.89	0.13	-57.33	18.24	18.09	0	0	0
20230321104933	17.93	0.11	-58.65	18.24	18.11	0	0	0
